userid	newsId
1916800	100655148
1916800	100654455
1916800	100654434
1224962	100654204
1224962	100651182
1224962	100653515
1224962	100654455
1224962	100652966
1224962	100654022
1224962	100651343
1224962	100655104
1224962	100655221
1224962	100654665
2812146	100654204
2812146	100654455
2812146	100651182
2812146	100654022
2812146	100654847
2812146	100654733
2812146	100655008
2812146	100655181
2812146	100654434
2812146	100655044
6942949	100654204
6942949	100654455
6942949	100651182
6942949	100654434
6942949	100654733
6942949	100654429
6942949	100654022
6942949	100652966
6942949	100654734
6942949	100654776
4466441	100654847
4466441	100654455
4466441	100654733
4466441	100654434
4466441	100655044
4466441	100655033
4466441	100654837
4466441	100655104
4466441	100654746
4466441	100651182
114446	100654204
114446	100633983
114446	100655044
114446	100654847
114446	100655181
114446	100655149
114446	100655033
114446	100651182
114446	100655008
114446	100635335
593692	100654204
593692	100654022
1148701	100654204
1148701	100651182
1148701	100653515
1148701	100654455
1148701	100653826
1148701	100655104
1148701	100654837
1148701	100654022
1148701	100651247
1148701	100651048
3103628	100651182
3103628	100653515
3103628	100652966
3103628	100654204
3103628	100654294
3103628	100654109
3103628	100653302
3103628	100650742
3103628	100649853
3103628	100649924
530225	100651182
530225	100652966
530225	100653403
530225	100653617
530225	100653298
530225	100654302
530225	100653826
3161758	100654455
3161758	100654204
3161758	100654847
3161758	100654734
3161758	100654733
3161758	100654429
3161758	100651182
3161758	100654434
3161758	100655033
3161758	100655181
534165	100654204
534165	100651344
534165	100654022
534165	100653403
534165	100653351
534165	100653327
534165	100651469
6257044	100654204
6257044	100654945
6257044	100654022
6257044	100655148
6257044	100654455
990604	100655148
990604	100654204
990604	100654434
990604	100654945
990604	100655212
990604	100654303
990604	100651276
1308764	100653515
1308764	100654204
1308764	100651182
1308764	100651276
1308764	100646812
1308764	100649292
1308764	100650220
1308764	100650617
1308764	100650488
1308764	100650444
3071484	100654204
3071484	100654022
3071484	100654455
3071484	100655181
3071484	100655008
3071484	100655104
8299999	100655104
8299999	100655148
8299999	100654204
8299999	100655044
8299999	100654434
8299999	100654455
8299999	100654178
8299999	100651763
8299999	100651324
8299999	100654705
9054590	100654455
9054590	100655033
9054590	100654995
9054590	100654847
9054590	100654733
9054590	100654339
9054590	100654429
9054590	100654762
9054590	100651182
9054590	100654204
3333592	100654204
3333592	100654022
3333592	100651276
3333592	100651265
3333592	100651182
3333592	100655030
3333592	100653933
3333592	100653892
467587	100654204
467587	100651182
467587	100654455
467587	100653515
467587	100654022
467587	100655044
467587	100655008
467587	100654303
467587	100652966
467587	100654734
6497805	100654204
6497805	100651344
6497805	100654022
423441	100651182
423441	100652966
423441	100654204
423441	100653892
423441	100653878
423441	100653543
423441	100653351
423441	100653308
423441	100652998
423441	100654302
8702602	100654455
8702602	100654847
8702602	100655181
8702602	100655008
8702602	100654429
8702602	100655039
8702602	100654734
8702602	100654746
8702602	100652195
8702602	100653617
2771482	100654204
2771482	100654022
2771482	100651276
2771482	100655030
677411	100654204
677411	100654455
677411	100654733
677411	100654847
677411	100655008
677411	100654809
677411	100654429
677411	100654395
677411	100654022
677411	100655088
262679	100655104
262679	100655148
262679	100654178
262679	100655241
262679	100654734
262679	100645543
262679	100654434
262679	100654945
262679	100651763
262679	100651324
7202180	100654204
7202180	100651182
7202180	100654022
7202180	100653933
7202180	100653892
7202180	100654453
7202180	100655148
7202180	100652966
7202180	100653515
9308180	100654204
9308180	100654022
9308180	100653933
9308180	100653892
9308180	100653853
9308180	100653740
9308180	100653403
9308180	100655030
9308180	100651880
9308180	100651809
7764660	100651182
7764660	100654204
7764660	100652966
7764660	100653515
7764660	100651276
7764660	100654022
7764660	100650444
7764660	100650742
7764660	100650720
7764660	100650696
273559	100654204
273559	100651182
273559	100653515
273559	100654022
273559	100654455
273559	100652966
273559	100653740
273559	100653853
273559	100653892
273559	100653933
3982929	100654204
3982929	100654022
3982929	100653933
3982929	100651182
3982929	100652966
3982929	100653515
3982929	100653351
3982929	100653892
3982929	100654453
3982929	100653327
9976302	100654455
9976302	100654204
9976302	100654847
9976302	100654733
9976302	100651182
9976302	100654434
9976302	100654303
9976302	100654746
9976302	100655008
9976302	100654429
4480608	100655033
4480608	100654734
4480608	100654733
4480608	100654429
4480608	100654995
4480608	100654455
4480608	100654705
4480608	100651308
4480608	100654339
4480608	100654762
5683444	100655104
5683444	100654303
5683444	100654178
5683444	100654204
5683444	100655148
5683444	100654434
5683444	100651469
5683444	100653362
5683444	100645428
5683444	100655212
10158787	100654455
10158787	100654204
10158787	100654733
10158787	100654746
10158787	100651308
10158787	100651182
10158787	100654434
10158787	100655248
10158787	100651343
10158787	100654776
2826963	100654204
121560	100654455
121560	100654734
121560	100655104
121560	100654762
121560	100654847
121560	100654733
121560	100654856
121560	100654339
121560	100654760
121560	100654630
833127	100654455
833127	100654204
833127	100654733
833127	100651182
833127	100655008
833127	100654847
833127	100655044
833127	100654734
833127	100654434
833127	100654022
127433	100654847
127433	100654455
127433	100655008
127433	100654733
127433	100654734
127433	100655181
127433	100654434
127433	100654109
127433	100655104
127433	100655044
1570435	100651182
1570435	100654204
1570435	100653515
1570435	100651276
1570435	100654551
1570435	100654837
1570435	100654455
1570435	100655044
1570435	100655042
1570435	100654945
981436	100651182
981436	100654204
981436	100653515
981436	100651276
981436	100654551
981436	100654837
981436	100654455
151350	100655113
151350	100655008
151350	100651182
151350	100654705
151350	100651308
151350	100654847
151350	100654455
151350	100655145
151350	100650350
151350	100654339
4543321	100654204
4543321	100654022
3012714	100651182
3012714	100652966
3012714	100653515
3012714	100654204
3012714	100653892
3012714	100653878
3012714	100653617
3012714	100653543
3012714	100653351
3012714	100653308
235453	100654455
235453	100654733
235453	100655044
235453	100651182
235453	100655008
235453	100655104
235453	100654204
235453	100652966
235453	100654705
235453	100654837
3379307	100654204
3379307	100652966
3379307	100653515
3379307	100653892
3379307	100653878
3379307	100653543
3379307	100653351
3379307	100653308
3379307	100652998
3379307	100651182
8000445	100654455
8000445	100654733
8000445	100654204
8000445	100654434
8000445	100654847
8000445	100651182
8000445	100654746
8000445	100654303
8000445	100655181
8000445	100654498
568508	100654455
568508	100654847
568508	100654204
568508	100653933
568508	100654434
568508	100654837
568508	100654776
568508	100654856
568508	100654995
568508	100655181
10190064	100654204
10190064	100654022
10190064	100653933
10190064	100653892
6859884	100654204
6859884	100654022
6859884	100651344
6859884	100651276
6859884	100652686
6859884	100650527
6859884	100653403
6859884	100653351
6859884	100653327
6859884	100651469
6332290	100654204
6332290	100655104
6332290	100654178
6332290	100655148
6332290	100654455
6332290	100654022
6332290	100651324
6332290	100651763
6332290	100651276
6332290	100654429
3205055	100654204
3205055	100655104
3205055	100651308
3205055	100655212
3205055	100655033
3205055	100655008
3205055	100654837
3205055	100654455
3205055	100654294
3205055	100654178
5852127	100651182
5852127	100652966
5852127	100653515
5852127	100653351
5852127	100654204
5852127	100653892
5852127	100653878
5852127	100653543
5852127	100653308
5852127	100652998
909623	100651182
909623	100653515
909623	100654455
909623	100566241
909623	100653275
909623	100622169
909623	100584580
909623	100564299
909623	100652966
909623	100654204
9453621	100654455
9453621	100654204
9453621	100654847
9453621	100654434
9453621	100651182
9453621	100654762
9453621	100654776
9453621	100654498
9453621	100654760
9453621	100655044
171156	100651182
171156	100653515
171156	100654204
171156	100654455
171156	100654302
171156	100655044
171156	100655042
171156	100654945
171156	100651276
171156	100653826
3444885	100651182
3444885	100652966
3444885	100653515
3444885	100653617
3444885	100653298
3444885	100654302
3444885	100653826
3515543	100654204
3515543	100652966
3515543	100654022
3515543	100653933
3515543	100653515
3515543	100654453
3515543	100655104
3515543	100654705
3515543	100654498
3515543	100653892
997466	100654455
997466	100655008
997466	100655104
997466	100654429
997466	100655044
997466	100654733
997466	100654746
997466	100654847
997466	100654734
997466	100653403
9914384	100654204
9914384	100651344
9914384	100654022
9914384	100653933
9914384	100653892
9914384	100653853
9914384	100653740
9914384	100653403
9914384	100653298
4607152	100651182
4607152	100653515
4607152	100654204
4607152	100654551
4607152	100651469
4607152	100651344
4607152	100651276
4607152	100651265
4607152	100654837
4607152	100654455
6368158	100654204
6368158	100654022
6368158	100654455
6368158	100655104
6368158	100654178
6368158	100654303
6368158	100653933
6368158	100652686
6368158	100651469
6368158	100651276
299923	100651182
299923	100653515
299923	100652966
299923	100653617
299923	100653298
299923	100653403
299923	100653785
3697936	100651182
3697936	100653515
3697936	100652966
3697936	100654204
3697936	100653351
3697936	100487321
3697936	100649924
3697936	100650144
3697936	100650156
3697936	100649853
591699	100654455
591699	100654733
591699	100654429
591699	100654434
591699	100654746
591699	100654734
591699	100654034
591699	100654059
591699	100654847
591699	100654760
1006004	100654204
1006004	100654455
1006004	100653532
1006004	100653785
1006004	100654109
1006004	100620500
1006004	100649874
1006004	100651950
1006004	100651502
1006004	100651484
5952577	100651182
5952577	100652966
5952577	100653515
5952577	100654204
5952577	100651950
5952577	100653275
5952577	100650444
5952577	100650720
5952577	100650696
5952577	100650677
869423	100654455
869423	100655181
869423	100655104
869423	100651308
869423	100655044
869423	100650811
869423	100654337
869423	100654339
869423	100581998
869423	100654734
626718	100654455
626718	100655104
626718	100651308
626718	100651321
626718	100654733
626718	100654746
626718	100654034
626718	100654059
626718	100655008
626718	100654303
195648	100654204
195648	100651182
195648	100654455
195648	100653515
195648	100654022
195648	100654434
195648	100652966
195648	100654847
195648	100654303
195648	100653351
6076253	100654204
6076253	100654022
6076253	100655030
6076253	100651880
6076253	100651809
15250	100654204
15250	100651182
15250	100654455
15250	100654022
15250	100653515
15250	100654303
15250	100654995
15250	100654847
15250	100655008
15250	100654434
5361068	100654455
5361068	100654733
5361068	100654204
5361068	100654847
5361068	100654809
5361068	100651182
5361068	100654734
5361068	100654434
5361068	100654762
5361068	100654429
9077903	100654204
9077903	100654022
9077903	100651880
9077903	100651809
247265	100654204
247265	100654022
247265	100653933
247265	100653892
247265	100653853
247265	100653740
247265	100653403
247265	100654350
247265	100655030
247265	100654856
7498523	100651182
7498523	100652966
7498523	100653515
7498523	100654204
7498523	100653617
7498523	100653302
7498523	100653785
7498523	100654294
7498523	100654109
2714766	100654204
2714766	100653515
2714766	100651182
2714766	100654935
2714766	100654339
2714766	100655104
2714766	100654837
2637208	100654204
2637208	100654022
2637208	100651182
2637208	100653515
2637208	100653933
2637208	100653892
2637208	100651276
5023119	100655104
5023119	100655148
5023119	100654429
5023119	100653298
5023119	100654762
5023119	100654455
5023119	100654204
5023119	100645543
5023119	100652911
5023119	100654434
7602678	100650350
7602678	100655104
7602678	100654705
7602678	100650596
7602678	100654204
7602678	100654434
7602678	100654303
7602678	100623019
7602678	100654476
7602678	100654455
517245	100654204
517245	100654022
517245	100654455
517245	100629216
517245	100628804
517245	100564704
517245	100655181
517245	100655008
517245	100653403
517245	100654404
570487	100654204
570487	100651402
570487	100654455
570487	100654303
570487	100651469
570487	100651732
570487	100651182
570487	100655248
570487	100655149
570487	100655148
32200	100654455
32200	100654434
32200	100654705
32200	100655044
32200	100654303
32200	100654395
32200	100654847
32200	100655055
32200	100655052
32200	100655049
2110573	100654204
2110573	100651182
2110573	100653515
2110573	100654022
2110573	100651344
2110573	100654455
2110573	100652686
2110573	100651276
2110573	100650527
2110573	100653826
3296330	100654204
3296330	100654022
3296330	100653933
3296330	100655030
3296330	100653892
3296330	100651276
863310	100654455
863310	100654847
863310	100654434
863310	100655008
863310	100654733
863310	100655148
863310	100655104
863310	100654429
863310	100655113
863310	100654734
6814808	100655104
6814808	100654204
6814808	100654178
6814808	100655148
6814808	100654303
6814808	100645543
6814808	100654434
6814808	100651763
6814808	100651324
6814808	100654429
3479510	100654204
3479510	100655104
3479510	100655148
3479510	100653617
3479510	100655088
3479510	100654600
3479510	100651324
3479510	100651763
3479510	100654178
3479510	100651469
78654	100654204
78654	100654022
78654	100653933
78654	100653892
78654	100653515
78654	100651182
78654	100655030
2891216	100654204
2891216	100654022
2891216	100653933
2891216	100655104
2891216	100654453
363347	100654204
363347	100655104
363347	100655033
363347	100651308
363347	100655008
363347	100655113
363347	100655181
363347	100654847
363347	100654455
363347	100655148
2632227	100654455
2632227	100654434
2632227	100654204
2632227	100654429
2632227	100654776
2632227	100651308
2632227	100655104
2632227	100653403
2632227	100654705
2632227	100654760
2878934	100654204
2878934	100655104
369747	100654847
369747	100654350
369747	100655044
369747	100655033
369747	100655181
369747	100654204
369747	100655008
369747	100654404
369747	100655104
369747	100652966
2734903	100654204
2734903	100653515
2734903	100651469
2734903	100651344
2734903	100651276
2734903	100651265
2734903	100651182
6208966	100654204
6208966	100654178
6208966	100654455
6208966	100655148
6208966	100654022
6208966	100651276
6208966	100655104
6208966	100651763
6208966	100651324
6208966	100653933
3913242	100655104
3913242	100654455
3913242	100654303
3913242	100654204
3913242	100654476
3913242	100446085
3913242	100655148
3913242	100651469
3913242	100655212
3913242	100654837
942638	100654204
942638	100653515
942638	100651182
942638	100654022
942638	100655104
878005	100654455
878005	100654847
878005	100654204
878005	100654734
878005	100651182
878005	100655008
878005	100654733
878005	100654434
878005	100655181
878005	100654762
7570222	100654455
7570222	100654303
7570222	100654498
7570222	100654429
7570222	100654724
7570222	100654434
7570222	100654760
7570222	100654776
7570222	100654733
7570222	100654746
135864	100654303
135864	100655104
135864	100654455
135864	100654734
135864	100654837
135864	100654204
135864	100654705
135864	100651344
135864	100654178
135864	100653403
736003	100654847
736003	100651343
736003	100655044
736003	100655104
736003	100654995
736003	100654734
736003	100654434
736003	100654109
736003	100655033
736003	100654580
3584586	100654455
3584586	100655008
3584586	100654847
3584586	100655033
3584586	100654705
3584586	100655044
3584586	100654837
3584586	100655104
3584586	100651182
3584586	100655164
3619537	100654204
3619537	100655104
3619537	100654455
3619537	100654022
3619537	100651276
3619537	100654476
3619537	100509668
3619537	100654178
3619537	100653933
3619537	100652686
129679	100654455
129679	100655008
129679	100654303
129679	100654847
129679	100654429
129679	100655181
129679	100654734
129679	100654246
129679	100655204
129679	100654034
285948	100651182
285948	100652966
285948	100653515
285948	100654204
285948	100653617
285948	100653298
285948	100654302
285948	100653826
285948	100653403
3510932	100651182
3510932	100652966
3510932	100653515
3510932	100654204
3510932	100649292
3510932	100646812
3510932	100651950
3510932	100651880
3510932	100653302
3510932	100649574
1652031	100654178
1652031	100654455
1652031	100655104
1652031	100651763
1652031	100651324
1652031	100655212
1652031	100654303
1652031	100654204
1652031	100645543
1285436	100654204
1285436	100651182
1285436	100653515
1285436	100654945
1285436	100655044
1285436	100654022
1285436	100655148
1285436	100652966
1285436	100655042
1285436	100654302
3874278	100654204
3874278	100654022
3874278	100651344
3874278	100653933
3874278	100650527
3874278	100651276
3874278	100652686
3874278	100653403
3874278	100653327
3874278	100651469
1268361	100654204
1268361	100651182
1268361	100653515
1268361	100654455
1268361	100654302
1268361	100655044
1268361	100655042
1268361	100654945
1268361	100651276
1268361	100653826
4049615	100654455
4049615	100654733
4049615	100654204
4049615	100654734
4049615	100654498
4049615	100654022
4049615	100651276
4049615	100653933
4049615	100654303
4049615	100654853
3236520	100655104
3236520	100655148
3236520	100654178
3236520	100654434
3236520	100645543
3236520	100651763
3236520	100651324
3236520	100654429
3236520	100653298
3236520	100654455
1897777	100655148
1897777	100654204
1897777	100654455
1897777	100653515
1897777	100651182
1897777	100654022
1897777	100655088
1897777	100654600
1897777	100653617
3599660	100654837
3599660	100654455
3599660	100654204
3599660	100651182
3599660	100654995
3599660	100655044
3599660	100651308
3599660	100655104
3599660	100654434
3599660	100654556
1201433	100654204
1201433	100654022
1201433	100653933
1201433	100653403
1201433	100653892
465609	100654204
465609	100654455
465609	100651182
465609	100654022
465609	100654734
465609	100654847
465609	100655044
465609	100655104
465609	100654733
465609	100653515
524986	100654455
524986	100654204
524986	100651182
524986	100654734
524986	100654847
524986	100654762
524986	100654746
524986	100655104
524986	100654434
524986	100654733
77076	100651182
77076	100652966
77076	100653515
77076	100654302
77076	100653826
77076	100653403
77076	100654204
77076	100653892
77076	100653878
77076	100653543
811746	100654455
811746	100654847
811746	100654853
811746	100654733
811746	100655104
811746	100651182
811746	100654204
811746	100655044
811746	100654995
811746	100654734
1457482	100654204
1457482	100654022
1457482	100651344
1457482	100653403
1457482	100655104
1457482	100653351
1457482	100653327
1457482	100651469
4000986	100655104
4000986	100654455
4000986	100654204
4000986	100654476
4000986	100446085
4000986	100654434
4000986	100655148
4000986	100654303
4000986	100651469
5963140	100651182
5963140	100653515
5963140	100652966
5963140	100654204
5963140	100653785
5963140	100649292
5963140	100646812
5963140	100651950
5963140	100651880
5963140	100653617
62849	100654455
62849	100654733
62849	100654705
62849	100655104
62849	100655181
62849	100654847
62849	100654434
62849	100655044
62849	100654734
62849	100655008
537348	100654455
537348	100654733
537348	100654434
537348	100654429
537348	100654847
537348	100654734
537348	100655104
537348	100654760
537348	100655044
537348	100654837
4282967	100654204
4282967	100654022
4282967	100653933
4282967	100655123
4282967	100654455
4282967	100653892
4282967	100653515
4282967	100655092
4282967	100655044
4282967	100654995
3977816	100655104
3977816	100654204
3977816	100654455
3977816	100654178
3977816	100645543
3977816	100654476
3977816	100653362
3977816	100645428
3977816	100446085
3977816	100655148
263545	100654455
263545	100655044
263545	100654734
263545	100654733
263545	100651182
263545	100654498
263545	100655104
263545	100654303
263545	100654847
263545	100655042
2561233	100654455
2561233	100654204
2561233	100651182
2561233	100654733
2561233	100654847
2561233	100654705
2561233	100651321
2561233	100654434
2561233	100654022
2561233	100654734
369246	100654204
369246	100654022
369246	100653933
369246	100655181
369246	100653892
369246	100655033
369246	100654453
369246	100655187
369246	100655119
369246	100654995
496859	100655104
496859	100654303
496859	100651469
496859	100655212
496859	100654837
496859	100654734
496859	100654204
496859	100645543
496859	100654476
496859	100654455
3063120	100654204
3063120	100653515
3063120	100651182
3063120	100654022
3063120	100653933
3063120	100653892
3063120	100655104
3063120	100654837
4238566	100651182
4238566	100653515
4238566	100652966
4238566	100654204
4238566	100649292
4238566	100646812
4238566	100653351
4238566	100487321
2964085	100654204
2964085	100651182
2964085	100652966
2964085	100655104
2964085	100653515
3245413	100655104
3245413	100655148
3245413	100654455
3245413	100654837
3245413	100655008
3245413	100654995
3245413	100509668
3245413	100654339
3245413	100655044
3245413	100655092
6024530	100651182
6024530	100652966
6024530	100654204
6024530	100653515
6024530	100651950
6024530	100653403
6024530	100653275
6024530	100651215
6024530	100651048
6024530	100650992
234112	100654204
721538	100654204
721538	100654022
721538	100651182
721538	100652966
721538	100654034
721538	100654059
721538	100654847
721538	100654455
721538	100655044
721538	100653351
60648	100651182
60648	100652966
60648	100653515
60648	100654204
60648	100653892
60648	100653878
60648	100653617
60648	100653543
60648	100653351
60648	100653308
3840645	100655104
3840645	100654455
3840645	100654476
3840645	100446085
3840645	100655148
4213237	100651182
4213237	100652966
4213237	100653515
4213237	100654204
4213237	100653892
4213237	100653878
4213237	100653543
4213237	100653351
4213237	100653308
4213237	100652998
4394866	100655044
4394866	100654303
4394866	100655104
4394866	100654434
4394866	100655123
4394866	100655212
4394866	100654455
4394866	100509668
4394866	100654945
4394866	100655008
310766	100651182
310766	100652966
310766	100653515
310766	100654204
310766	100653617
310766	100653298
310766	100654302
310766	100653826
310766	100653403
3729553	100655104
3729553	100655148
3729553	100654303
3729553	100654455
3729553	100655088
3729553	100654600
3729553	100654476
3729553	100653617
3729553	100654178
3729553	100651469
1808766	100655104
1808766	100654204
1808766	100654303
1808766	100645543
1808766	100654178
1808766	100651469
1808766	100651182
1808766	100653362
1808766	100645428
1808766	100655212
839562	100654204
839562	100654455
839562	100651402
839562	100654022
839562	100651276
839562	100655104
839562	100509668
839562	100655148
839562	100652686
839562	100650527
4171657	100651182
4171657	100652966
4171657	100653515
4171657	100653351
4171657	100654204
4171657	100653785
4171657	100649924
4171657	100650488
4171657	100650992
4171657	100650742
438144	100655104
438144	100654847
438144	100655044
438144	100654556
438144	100654521
438144	100655008
438144	100655092
438144	100654734
438144	100654837
438144	100654434
26495	100651182
26495	100653515
26495	100652966
26495	100653351
26495	100654204
26495	100653892
26495	100653878
26495	100653543
26495	100653308
26495	100652998
2639999	100651182
2639999	100653515
2639999	100654837
2639999	100654434
2639999	100654945
2639999	100655212
2639999	100654303
2639999	100655148
1570949	100653515
1570949	100651182
1570949	100654945
1570949	100655212
1570949	100655104
1570949	100654303
1570949	100645543
1570949	100655148
1570949	100654837
1570949	100654178
937842	100654455
937842	100654204
937842	100654847
937842	100651182
937842	100655044
937842	100654776
937842	100654734
937842	100654434
937842	100654733
937842	100654995
5021540	100654204
5021540	100654022
5021540	100653933
5021540	100653892
5021540	100655030
5021540	100651276
1546381	100654204
1546381	100651182
1546381	100654022
1546381	100653515
1546381	100651276
1546381	100653826
1546381	100650444
1546381	100650696
1546381	100650677
1546381	100650617
5173390	100655104
5173390	100645543
5173390	100655148
5173390	100654434
5173390	100654945
5173390	100654178
5173390	100654303
5173390	100651469
5566288	100654455
5566288	100654556
5566288	100654303
5566288	100654847
5566288	100654733
5566288	100654204
5566288	100654734
5566288	100655104
5566288	100654762
5566288	100654434
1442282	100654204
1442282	100654022
1442282	100651276
1442282	100653933
1442282	100653892
1442282	100654455
1442282	100651265
1442282	100655030
1442282	100655181
1442282	100655008
1775437	100654204
1775437	100654022
1775437	100651344
1775437	100653933
1775437	100653892
1775437	100653403
1775437	100653351
1775437	100653327
1775437	100651469
3186844	100654204
3186844	100654455
3186844	100654022
3186844	100651276
3186844	100655008
3186844	100655104
3186844	100651716
3186844	100650527
3186844	100652686
3186844	100653933
10016575	100654455
10016575	100654204
10016575	100651182
10016575	100654434
10016575	100654303
10016575	100653933
10016575	100652966
10016575	100654109
10016575	100654847
10016575	100655033
3653436	100655008
3653436	100655104
3653436	100655181
3653436	100654935
3653436	100654501
3653436	100653785
3653436	100655044
3653436	100653438
3653436	100654404
3653436	100654847
3982694	100655104
3982694	100654204
3982694	100654455
3982694	100654476
3982694	100446085
3982694	100655148
3982694	100654178
4499623	100654455
4499623	100655008
4499623	100655104
4499623	100654734
4499623	100654762
4499623	100654847
4499623	100654237
4499623	100654556
4499623	100651335
4499623	100655181
8435493	100654204
8435493	100654022
8435493	100653933
8435493	100653892
8435493	100653853
8435493	100653740
8435493	100653403
8435493	100653298
8435493	100651880
8435493	100651809
10247932	100654204
10247932	100654022
10247932	100653933
10247932	100653892
10247932	100655030
10247932	100654455
3708667	100654204
3708667	100654022
3708667	100653933
3708667	100653892
3708667	100651276
3708667	100654453
3708667	100652686
3708667	100650527
3708667	100654455
65270	100651182
65270	100652966
65270	100653515
65270	100654204
1906421	100654204
1906421	100651344
1906421	100654022
1906421	100653515
1906421	100651182
1906421	100655104
1906421	100653403
1906421	100653351
1906421	100653327
1906421	100651469
757490	100651182
757490	100654204
757490	100652966
757490	100653515
757490	100655104
757490	100651950
757490	100653275
757490	100651676
757490	100654455
757490	100651048
98390	100654204
98390	100651182
98390	100654455
98390	100654022
98390	100654734
98390	100654303
98390	100655104
98390	100653515
98390	100655033
98390	100653403
3381333	100654204
3381333	100651276
3381333	100651469
3381333	100651344
3381333	100651265
878675	100654204
878675	100654455
878675	100654734
878675	100655104
878675	100654178
878675	100654022
878675	100653933
245644	100654455
245644	100654204
245644	100651182
245644	100654733
245644	100654847
245644	100655044
245644	100654434
245644	100655104
245644	100654498
245644	100655008
3448834	100654204
3448834	100654022
3448834	100654455
3448834	100654303
3448834	100655104
3448834	100653933
3448834	100653892
3448834	100651469
3448834	100655212
3448834	100655148
5240835	100654204
5240835	100651276
5240835	100655104
5240835	100651469
5240835	100651265
5240835	100651344
5240835	100654303
5240835	100446085
5240835	100654022
5240835	100654453
9246709	100654204
9246709	100655104
9246709	100654455
9246709	100654837
9246709	100651308
9246709	100645428
9246709	100653362
9246709	100655148
9246709	100651321
9246709	100651324
1834994	100654303
1834994	100655148
1834994	100655104
1834994	100653515
1834994	100651182
1834994	100651469
1834994	100654945
1834994	100655212
1834994	100654204
1834994	100653826
2193421	100654204
2193421	100654303
2193421	100654022
2193421	100651469
2193421	100651182
2193421	100655148
2193421	100654455
192494	100654204
192494	100653403
192494	100654022
192494	100654455
192494	100655033
192494	100653933
192494	100654705
192494	100654303
192494	100651276
192494	100654847
518427	100651182
518427	100652966
518427	100653515
518427	100654204
518427	100653617
518427	100653298
518427	100653785
518427	100653403
518427	100653351
518427	100653327
7921692	100654204
7921692	100655104
7921692	100651308
7921692	100653362
7921692	100645428
7921692	100655148
7921692	100645543
7921692	100655212
7921692	100655033
7921692	100655008
7372772	100651182
7372772	100652966
7372772	100654204
7372772	100653515
7372772	100653351
7372772	100654022
7372772	100653327
7372772	100654455
7372772	100654109
7372772	100653785
3552915	100654455
3552915	100654204
3552915	100654022
3552915	100651402
3552915	100655148
3552915	100655104
3552915	100654178
3552915	100651763
3552915	100651324
3552915	100653933
405538	100654455
405538	100654434
405538	100566241
405538	100584580
405538	100564299
405538	100655181
405538	100620973
405538	100627735
405538	100612096
405538	100575399
272419	100651182
272419	100653515
272419	100652966
272419	100654204
272419	100653785
272419	100649292
272419	100646812
272419	100654294
272419	100654109
272419	100652686
2437156	100654204
2437156	100654455
2437156	100651182
2437156	100654022
2437156	100654303
2437156	100654434
2437156	100654847
2437156	100654776
2437156	100655008
2437156	100654760
1237034	100654204
1237034	100651276
1237034	100654022
1237034	100651265
9965526	100654204
9965526	100654022
9965526	100653933
9965526	100653892
9965526	100651182
9965526	100655030
9965526	100654455
2348983	100654204
2348983	100654022
2348983	100653933
2348983	100653403
2348983	100651276
2348983	100655030
2348983	100653892
7731259	100654204
7731259	100654022
7731259	100651344
7731259	100653933
7731259	100655030
7731259	100653892
7731259	100653403
7731259	100653351
7731259	100653327
7731259	100651469
5152832	100654455
5152832	100655104
5152832	100655148
5152832	100654178
5152832	100655212
5152832	100654303
5152832	100654204
5152832	100654476
5152832	100653362
5152832	100645428
890803	100655104
890803	100654204
890803	100654476
890803	100654455
890803	100446085
890803	100654434
890803	100655145
890803	100654178
4593573	100651182
4593573	100653515
4593573	100652966
4593573	100654204
4593573	100653785
4593573	100649292
4593573	100646812
4593573	100651950
4593573	100651880
4593573	100653617
258118	100655104
258118	100654204
258118	100655148
258118	100654455
258118	100654429
258118	100653298
258118	100654434
258118	100654022
258118	100653933
258118	100653892
3035210	100654455
3035210	100654995
3035210	100654847
3035210	100654705
3035210	100654734
3035210	100654762
3035210	100654339
3035210	100487321
3035210	100655104
3035210	100655119
335770	100654455
335770	100654204
335770	100654733
335770	100651182
335770	100654734
335770	100654847
335770	100654022
335770	100654303
335770	100654429
335770	100655104
4757393	100654204
4757393	100654022
4757393	100651276
4757393	100655030
4157650	100655104
4157650	100654455
4157650	100654204
4157650	100654303
4157650	100651469
4157650	100645428
4157650	100653362
4157650	100655212
4157650	100651308
4157650	100654995
4781801	100654455
4781801	100654847
4781801	100654734
4781801	100654733
4781801	100655008
4781801	100654204
4781801	100655044
4781801	100655104
4781801	100651182
4781801	100654429
548584	100654455
548584	100654734
548584	100654733
548584	100654429
548584	100654762
548584	100654847
548584	100654580
548584	100654853
548584	100654498
548584	100655008
1458520	100654204
1458520	100654022
1458520	100654455
1458520	100653933
1458520	100651276
1458520	100654837
1458520	100654178
1458520	100653892
1458520	100653853
1458520	100653740
4992656	100651182
4992656	100653515
4992656	100652966
4992656	100649292
4992656	100646812
161627	100654204
161627	100655104
161627	100653403
161627	100654022
769636	100654204
769636	100653515
769636	100651182
769636	100655104
769636	100655148
769636	100654455
769636	100654434
769636	100651324
769636	100654178
769636	100651763
3039616	100651182
3039616	100652966
3039616	100653515
3039616	100654204
3039616	100649292
3039616	100646812
3039616	100651950
3039616	100651880
3039616	100653302
3039616	100649574
4133250	100655104
4133250	100654204
4133250	100645543
4133250	100654178
4133250	100654455
4133250	100654434
4133250	100446085
1692036	100654455
1692036	100654303
